n_nodes,seed,case,src,dest,status,hop_count,shortest_hops,stretch,decision_agreement
250,6,B_mds_only,10,105,delivered,3,3,1.0,1.0
250,6,B_mds_only,191,74,delivered,4,4,1.0,0.75
250,6,B_mds_only,50,179,delivered,4,4,1.0,0.5
250,6,B_mds_only,205,91,delivered,4,3,1.3333333333333333,1.0
250,6,B_mds_only,240,31,delivered,10,9,1.1111111111111112,1.0
250,6,B_mds_only,227,147,delivered,2,2,1.0,1.0
250,6,B_mds_only,88,150,delivered,3,2,1.5,0.3333333333333333
250,6,B_mds_only,36,124,delivered,5,4,1.25,0.8
250,6,B_mds_only,154,203,delivered,2,2,1.0,1.0
250,6,B_mds_only,42,210,delivered,7,6,1.1666666666666667,1.0
250,6,B_mds_only,220,112,delivered,7,6,1.1666666666666667,0.5714285714285714
250,6,B_mds_only,59,104,delivered,2,2,1.0,1.0
250,6,B_mds_only,66,155,delivered,5,5,1.0,0.8
250,6,B_mds_only,171,223,delivered,3,3,1.0,0.6666666666666666
250,6,B_mds_only,196,123,delivered,4,4,1.0,0.75
250,6,B_mds_only,173,234,delivered,2,2,1.0,1.0
250,6,B_mds_only,171,244,delivered,4,4,1.0,0.75
250,6,B_mds_only,44,2,delivered,4,4,1.0,1.0
250,6,B_mds_only,14,189,delivered,6,5,1.2,0.8333333333333334
250,6,B_mds_only,92,37,delivered,4,3,1.3333333333333333,0.75
250,6,B_mds_only,3,163,delivered,5,4,1.25,0.8
250,6,B_mds_only,236,29,delivered,5,5,1.0,0.8
250,6,B_mds_only,247,4,delivered,7,7,1.0,1.0
250,6,B_mds_only,128,205,delivered,7,6,1.1666666666666667,0.8571428571428571
250,6,B_mds_only,81,164,delivered,3,3,1.0,1.0
250,6,B_mds_only,113,77,delivered,6,5,1.2,0.8333333333333334
250,6,B_mds_only,46,196,delivered,7,6,1.1666666666666667,1.0
250,6,B_mds_only,130,204,delivered,5,5,1.0,0.8
250,6,B_mds_only,32,21,delivered,3,2,1.5,1.0
250,6,B_mds_only,143,36,delivered,8,5,1.6,0.875
250,6,B_mds_only,154,79,delivered,4,3,1.3333333333333333,0.75
250,6,B_mds_only,205,218,delivered,2,2,1.0,1.0
250,6,B_mds_only,189,62,delivered,4,3,1.3333333333333333,1.0
250,6,B_mds_only,158,149,delivered,4,4,1.0,1.0
250,6,B_mds_only,115,167,delivered,2,2,1.0,1.0
250,6,B_mds_only,123,217,delivered,4,3,1.3333333333333333,1.0
250,6,B_mds_only,157,182,delivered,4,4,1.0,1.0
250,6,B_mds_only,11,46,delivered,2,2,1.0,1.0
250,6,B_mds_only,17,202,delivered,7,6,1.1666666666666667,1.0
250,6,B_mds_only,94,179,delivered,6,5,1.2,1.0
250,6,B_mds_only,170,60,delivered,4,3,1.3333333333333333,1.0
250,6,B_mds_only,17,103,delivered,4,3,1.3333333333333333,0.75
250,6,B_mds_only,108,197,delivered,5,4,1.25,0.8
250,6,B_mds_only,86,23,delivered,3,2,1.5,1.0
250,6,B_mds_only,95,102,delivered,5,4,1.25,1.0
250,6,B_mds_only,2,87,delivered,3,3,1.0,1.0
250,6,B_mds_only,54,9,delivered,2,2,1.0,1.0
250,6,B_mds_only,124,87,delivered,3,2,1.5,1.0
250,6,B_mds_only,106,229,delivered,4,4,1.0,0.75
250,6,B_mds_only,240,145,delivered,4,3,1.3333333333333333,1.0
250,6,B_mds_only,200,164,delivered,3,2,1.5,1.0
250,6,B_mds_only,53,183,delivered,5,4,1.25,0.8
250,6,B_mds_only,39,80,delivered,4,3,1.3333333333333333,1.0
250,6,B_mds_only,200,173,delivered,2,2,1.0,1.0
250,6,B_mds_only,57,126,delivered,4,3,1.3333333333333333,0.75
250,6,B_mds_only,174,97,delivered,6,6,1.0,1.0
250,6,B_mds_only,106,190,delivered,3,3,1.0,1.0
250,6,B_mds_only,124,81,delivered,5,5,1.0,1.0
250,6,B_mds_only,101,173,delivered,5,4,1.25,0.8
250,6,B_mds_only,203,32,delivered,7,6,1.1666666666666667,1.0
250,6,B_mds_only,114,155,delivered,5,4,1.25,1.0
250,6,B_mds_only,29,249,delivered,6,6,1.0,0.8333333333333334
250,6,B_mds_only,148,21,delivered,5,3,1.6666666666666667,1.0
250,6,B_mds_only,76,232,delivered,5,4,1.25,1.0
250,6,B_mds_only,62,153,delivered,4,4,1.0,1.0
250,6,B_mds_only,93,227,delivered,6,6,1.0,0.8333333333333334
250,6,B_mds_only,162,118,delivered,2,2,1.0,1.0
250,6,B_mds_only,122,149,delivered,3,3,1.0,1.0
250,6,B_mds_only,211,16,delivered,6,5,1.2,1.0
250,6,B_mds_only,136,32,delivered,4,4,1.0,1.0
250,6,B_mds_only,123,48,delivered,6,5,1.2,0.6666666666666666
250,6,B_mds_only,102,203,delivered,5,4,1.25,1.0
250,6,B_mds_only,123,176,delivered,5,5,1.0,0.8
250,6,B_mds_only,188,116,delivered,4,4,1.0,0.75
250,6,B_mds_only,170,162,delivered,4,4,1.0,1.0
250,6,B_mds_only,12,118,delivered,5,4,1.25,1.0
250,6,B_mds_only,57,156,delivered,3,3,1.0,1.0
250,6,B_mds_only,210,166,delivered,3,3,1.0,1.0
250,6,B_mds_only,207,38,delivered,7,5,1.4,1.0
250,6,B_mds_only,168,48,delivered,5,4,1.25,1.0
250,6,B_mds_only,163,230,delivered,3,3,1.0,1.0
250,6,B_mds_only,175,95,delivered,3,2,1.5,1.0
250,6,B_mds_only,200,19,delivered,6,5,1.2,0.8333333333333334
250,6,B_mds_only,188,12,delivered,5,5,1.0,0.8
250,6,B_mds_only,225,200,delivered,3,3,1.0,1.0
250,6,B_mds_only,169,11,delivered,5,5,1.0,1.0
250,6,B_mds_only,243,214,delivered,2,2,1.0,1.0
250,6,B_mds_only,111,75,delivered,2,2,1.0,0.5
250,6,B_mds_only,243,105,delivered,5,5,1.0,1.0
250,6,C_mds_attraction,41,123,delivered,3,3,1.0,1.0
250,6,C_mds_attraction,5,213,delivered,7,5,1.4,1.0
250,6,C_mds_attraction,141,154,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,145,89,delivered,5,4,1.25,0.8
250,6,C_mds_attraction,29,233,delivered,6,6,1.0,1.0
250,6,C_mds_attraction,54,141,delivered,4,4,1.0,1.0
250,6,C_mds_attraction,35,157,delivered,5,5,1.0,1.0
250,6,C_mds_attraction,53,94,delivered,5,4,1.25,0.8
250,6,C_mds_attraction,199,241,delivered,3,3,1.0,0.6666666666666666
250,6,C_mds_attraction,164,121,delivered,3,3,1.0,1.0
250,6,C_mds_attraction,152,208,delivered,6,4,1.5,1.0
250,6,C_mds_attraction,32,188,delivered,7,7,1.0,0.7142857142857143
250,6,C_mds_attraction,198,84,delivered,4,3,1.3333333333333333,0.75
250,6,C_mds_attraction,115,238,delivered,7,5,1.4,0.8571428571428571
250,6,C_mds_attraction,99,25,delivered,4,3,1.3333333333333333,1.0
250,6,C_mds_attraction,81,188,delivered,6,5,1.2,0.8333333333333334
250,6,C_mds_attraction,144,120,delivered,4,3,1.3333333333333333,1.0
250,6,C_mds_attraction,223,185,delivered,3,3,1.0,0.6666666666666666
250,6,C_mds_attraction,113,121,delivered,4,4,1.0,1.0
250,6,C_mds_attraction,10,136,delivered,4,4,1.0,1.0
250,6,C_mds_attraction,82,76,delivered,5,4,1.25,1.0
250,6,C_mds_attraction,156,34,delivered,6,5,1.2,1.0
250,6,C_mds_attraction,97,59,delivered,6,5,1.2,1.0
250,6,C_mds_attraction,22,49,delivered,3,2,1.5,1.0
250,6,C_mds_attraction,169,40,delivered,4,4,1.0,1.0
250,6,C_mds_attraction,62,1,delivered,7,6,1.1666666666666667,1.0
250,6,C_mds_attraction,202,55,delivered,5,4,1.25,0.8
250,6,C_mds_attraction,172,183,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,230,114,delivered,4,4,1.0,0.75
250,6,C_mds_attraction,55,199,delivered,4,4,1.0,1.0
250,6,C_mds_attraction,127,235,delivered,5,4,1.25,0.6
250,6,C_mds_attraction,189,49,delivered,6,6,1.0,1.0
250,6,C_mds_attraction,32,27,delivered,6,5,1.2,1.0
250,6,C_mds_attraction,129,116,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,12,196,delivered,7,6,1.1666666666666667,0.8571428571428571
250,6,C_mds_attraction,216,121,delivered,4,3,1.3333333333333333,1.0
250,6,C_mds_attraction,22,131,delivered,3,3,1.0,0.6666666666666666
250,6,C_mds_attraction,202,127,delivered,4,4,1.0,1.0
250,6,C_mds_attraction,160,157,delivered,7,6,1.1666666666666667,1.0
250,6,C_mds_attraction,67,30,delivered,6,5,1.2,1.0
250,6,C_mds_attraction,159,223,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,11,57,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,68,220,delivered,7,5,1.4,1.0
250,6,C_mds_attraction,131,143,delivered,6,5,1.2,1.0
250,6,C_mds_attraction,124,226,delivered,6,5,1.2,1.0
250,6,C_mds_attraction,55,224,delivered,5,5,1.0,1.0
250,6,C_mds_attraction,140,166,delivered,3,3,1.0,1.0
250,6,C_mds_attraction,90,142,delivered,3,3,1.0,0.6666666666666666
250,6,C_mds_attraction,70,105,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,81,39,delivered,3,3,1.0,1.0
250,6,C_mds_attraction,111,214,delivered,7,5,1.4,0.8571428571428571
250,6,C_mds_attraction,82,231,delivered,5,4,1.25,1.0
250,6,C_mds_attraction,204,47,delivered,6,5,1.2,0.8333333333333334
250,6,C_mds_attraction,89,231,delivered,4,4,1.0,1.0
250,6,C_mds_attraction,249,121,delivered,4,4,1.0,1.0
250,6,C_mds_attraction,227,90,delivered,6,5,1.2,1.0
250,6,C_mds_attraction,8,232,delivered,8,6,1.3333333333333333,1.0
250,6,C_mds_attraction,112,83,delivered,2,2,1.0,0.5
250,6,C_mds_attraction,176,11,delivered,7,6,1.1666666666666667,1.0
250,6,C_mds_attraction,117,217,delivered,4,3,1.3333333333333333,1.0
250,6,C_mds_attraction,195,233,delivered,3,3,1.0,0.6666666666666666
250,6,C_mds_attraction,90,99,delivered,3,3,1.0,0.6666666666666666
250,6,C_mds_attraction,197,218,delivered,3,3,1.0,0.6666666666666666
250,6,C_mds_attraction,25,122,delivered,4,3,1.3333333333333333,0.75
250,6,C_mds_attraction,154,223,delivered,4,3,1.3333333333333333,1.0
250,6,C_mds_attraction,10,100,delivered,4,4,1.0,1.0
250,6,C_mds_attraction,178,59,delivered,6,5,1.2,1.0
250,6,C_mds_attraction,193,205,delivered,6,5,1.2,1.0
250,6,C_mds_attraction,81,30,delivered,7,6,1.1666666666666667,1.0
250,6,C_mds_attraction,211,237,delivered,5,4,1.25,0.6
250,6,C_mds_attraction,217,110,delivered,5,4,1.25,0.8
250,6,C_mds_attraction,150,185,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,19,245,delivered,7,6,1.1666666666666667,0.8571428571428571
250,6,C_mds_attraction,89,201,delivered,3,3,1.0,1.0
250,6,C_mds_attraction,224,31,delivered,10,8,1.25,0.9
250,6,C_mds_attraction,233,57,delivered,6,5,1.2,1.0
250,6,C_mds_attraction,175,141,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,201,155,delivered,2,2,1.0,0.5
250,6,C_mds_attraction,67,108,delivered,5,4,1.25,0.8
250,6,C_mds_attraction,76,46,delivered,2,2,1.0,0.5
250,6,C_mds_attraction,71,211,delivered,4,4,1.0,0.75
250,6,C_mds_attraction,108,221,delivered,3,3,1.0,0.6666666666666666
250,6,C_mds_attraction,244,152,delivered,4,3,1.3333333333333333,1.0
250,6,C_mds_attraction,28,0,delivered,5,5,1.0,0.6
250,6,C_mds_attraction,214,242,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,179,64,delivered,4,4,1.0,0.5
250,6,C_mds_attraction,99,191,delivered,5,5,1.0,1.0
250,6,C_mds_attraction,111,147,delivered,6,5,1.2,1.0
250,6,C_mds_attraction,42,223,delivered,6,5,1.2,0.8333333333333334
250,6,C_mds_attraction,27,144,delivered,6,5,1.2,1.0
250,6,C_mds_attraction,204,193,delivered,6,5,1.2,0.8333333333333334
250,6,C_mds_attraction,62,183,delivered,5,5,1.0,1.0
250,6,C_mds_attraction,85,193,delivered,4,3,1.3333333333333333,1.0
250,6,C_mds_attraction,106,178,delivered,5,4,1.25,1.0
250,6,C_mds_attraction,55,10,delivered,2,2,1.0,0.5
250,6,C_mds_attraction,172,86,delivered,4,3,1.3333333333333333,1.0
250,6,C_mds_attraction,243,45,delivered,7,7,1.0,1.0
250,6,C_mds_attraction,95,156,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,222,47,delivered,5,5,1.0,0.8
250,6,C_mds_attraction,62,239,delivered,5,5,1.0,0.8
250,6,C_mds_attraction,231,2,delivered,8,6,1.3333333333333333,0.875
250,6,C_mds_attraction,24,202,delivered,6,5,1.2,1.0
250,6,C_mds_attraction,249,204,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,210,157,delivered,6,6,1.0,0.8333333333333334
250,6,C_mds_attraction,233,4,delivered,7,6,1.1666666666666667,1.0
250,6,C_mds_attraction,194,217,delivered,4,4,1.0,1.0
250,6,C_mds_attraction,140,21,delivered,4,4,1.0,0.5
250,6,C_mds_attraction,233,100,delivered,5,4,1.25,1.0
250,6,C_mds_attraction,96,209,delivered,5,3,1.6666666666666667,0.6
250,6,C_mds_attraction,67,6,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,173,99,delivered,5,5,1.0,1.0
250,6,C_mds_attraction,4,184,delivered,7,5,1.4,0.7142857142857143
250,6,C_mds_attraction,92,1,delivered,6,5,1.2,1.0
250,6,C_mds_attraction,105,48,delivered,5,4,1.25,0.6
250,6,C_mds_attraction,49,96,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,62,125,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,111,198,delivered,5,5,1.0,1.0
250,6,C_mds_attraction,17,213,delivered,7,6,1.1666666666666667,0.7142857142857143
250,6,C_mds_attraction,94,157,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,243,33,delivered,6,6,1.0,0.8333333333333334
250,6,C_mds_attraction,81,35,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,43,131,delivered,5,4,1.25,1.0
250,6,C_mds_attraction,159,122,delivered,3,2,1.5,1.0
250,6,C_mds_attraction,52,95,delivered,6,5,1.2,1.0
250,6,C_mds_attraction,129,125,delivered,7,6,1.1666666666666667,0.8571428571428571
250,6,C_mds_attraction,168,83,delivered,4,3,1.3333333333333333,0.75
250,6,C_mds_attraction,218,31,delivered,8,5,1.6,0.875
250,6,C_mds_attraction,243,14,delivered,9,7,1.2857142857142858,0.8888888888888888
250,6,C_mds_attraction,79,194,delivered,8,6,1.3333333333333333,0.875
250,6,C_mds_attraction,62,185,delivered,4,4,1.0,1.0
250,6,C_mds_attraction,65,142,delivered,7,6,1.1666666666666667,1.0
250,6,C_mds_attraction,98,140,delivered,5,5,1.0,1.0
250,6,C_mds_attraction,248,186,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,60,170,delivered,3,3,1.0,1.0
250,6,C_mds_attraction,99,63,delivered,6,5,1.2,1.0
250,6,C_mds_attraction,236,48,delivered,9,7,1.2857142857142858,0.8888888888888888
250,6,C_mds_attraction,183,23,delivered,6,5,1.2,1.0
250,6,C_mds_attraction,20,247,delivered,7,6,1.1666666666666667,1.0
250,6,C_mds_attraction,31,151,delivered,6,5,1.2,1.0
250,6,C_mds_attraction,119,191,delivered,5,4,1.25,0.8
250,6,C_mds_attraction,26,65,delivered,6,4,1.5,1.0
250,6,C_mds_attraction,0,4,delivered,2,2,1.0,0.0
250,6,C_mds_attraction,105,219,delivered,4,3,1.3333333333333333,0.75
250,6,C_mds_attraction,41,175,delivered,4,4,1.0,1.0
250,6,C_mds_attraction,156,161,delivered,5,5,1.0,1.0
250,6,C_mds_attraction,64,18,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,110,145,delivered,8,6,1.3333333333333333,1.0
250,6,C_mds_attraction,94,229,delivered,8,6,1.3333333333333333,0.875
250,6,C_mds_attraction,180,119,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,60,51,delivered,4,4,1.0,0.75
250,6,C_mds_attraction,33,90,delivered,5,4,1.25,1.0
250,6,C_mds_attraction,146,141,delivered,6,5,1.2,0.8333333333333334
250,6,C_mds_attraction,32,11,delivered,6,5,1.2,1.0
250,6,C_mds_attraction,203,245,delivered,3,3,1.0,1.0
250,6,C_mds_attraction,4,137,delivered,4,4,1.0,1.0
250,6,C_mds_attraction,57,138,delivered,3,2,1.5,1.0
250,6,C_mds_attraction,66,27,delivered,4,4,1.0,1.0
250,6,C_mds_attraction,111,245,delivered,7,6,1.1666666666666667,0.8571428571428571
250,6,C_mds_attraction,245,24,delivered,7,6,1.1666666666666667,1.0
250,6,C_mds_attraction,151,196,delivered,3,2,1.5,1.0
250,6,C_mds_attraction,127,41,delivered,3,3,1.0,1.0
250,6,C_mds_attraction,117,4,delivered,4,3,1.3333333333333333,1.0
250,6,C_mds_attraction,64,245,delivered,6,5,1.2,1.0
250,6,C_mds_attraction,15,148,delivered,8,6,1.3333333333333333,0.625
250,6,C_mds_attraction,236,146,delivered,5,5,1.0,1.0
250,6,C_mds_attraction,243,140,delivered,6,5,1.2,1.0
250,6,C_mds_attraction,0,166,delivered,6,5,1.2,0.5
250,6,C_mds_attraction,200,127,delivered,5,4,1.25,1.0
250,6,C_mds_attraction,17,59,delivered,5,4,1.25,1.0
250,6,C_mds_attraction,120,131,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,134,109,delivered,3,3,1.0,1.0
250,6,C_mds_attraction,23,156,delivered,4,4,1.0,1.0
250,6,C_mds_attraction,104,79,delivered,3,3,1.0,1.0
250,6,C_mds_attraction,114,105,delivered,3,3,1.0,0.6666666666666666
250,6,C_mds_attraction,104,50,delivered,3,3,1.0,0.6666666666666666
250,6,C_mds_attraction,116,55,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,153,206,delivered,3,2,1.5,1.0
250,6,C_mds_attraction,69,223,delivered,6,6,1.0,1.0
250,6,C_mds_attraction,13,16,delivered,6,5,1.2,0.8333333333333334
250,6,C_mds_attraction,245,205,delivered,4,4,1.0,0.75
250,6,C_mds_attraction,42,152,delivered,3,3,1.0,0.6666666666666666
250,6,C_mds_attraction,215,2,delivered,8,6,1.3333333333333333,0.75
250,6,C_mds_attraction,32,37,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,136,173,delivered,3,3,1.0,0.6666666666666666
250,6,C_mds_attraction,71,32,delivered,4,3,1.3333333333333333,0.75
250,6,C_mds_attraction,56,155,delivered,3,3,1.0,0.6666666666666666
250,6,C_mds_attraction,116,219,delivered,5,4,1.25,0.8
250,6,C_mds_attraction,186,84,delivered,4,4,1.0,1.0
250,6,C_mds_attraction,51,10,delivered,4,4,1.0,1.0
250,6,C_mds_attraction,67,136,delivered,3,3,1.0,1.0
250,6,C_mds_attraction,80,91,delivered,6,4,1.5,1.0
250,6,C_mds_attraction,24,135,delivered,3,3,1.0,1.0
250,6,C_mds_attraction,237,60,delivered,6,5,1.2,1.0
250,6,C_mds_attraction,21,109,delivered,5,4,1.25,1.0
250,6,C_mds_attraction,166,236,delivered,4,3,1.3333333333333333,0.75
250,6,C_mds_attraction,191,126,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,139,167,delivered,3,2,1.5,1.0
250,6,C_mds_attraction,23,167,delivered,4,4,1.0,0.75
250,6,C_mds_attraction,94,20,delivered,6,5,1.2,0.8333333333333334
250,6,C_mds_attraction,139,117,delivered,3,3,1.0,1.0
250,6,C_mds_attraction,227,89,delivered,6,5,1.2,1.0
250,6,C_mds_attraction,157,102,delivered,4,3,1.3333333333333333,1.0
250,6,C_mds_attraction,100,232,delivered,4,4,1.0,0.5
250,6,C_mds_attraction,171,191,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,244,72,delivered,6,5,1.2,0.8333333333333334
250,6,C_mds_attraction,1,246,delivered,7,7,1.0,1.0
250,6,C_mds_attraction,67,211,delivered,4,4,1.0,1.0
250,6,C_mds_attraction,107,32,delivered,6,5,1.2,1.0
250,6,C_mds_attraction,93,7,delivered,3,3,1.0,1.0
250,6,C_mds_attraction,138,231,delivered,4,3,1.3333333333333333,0.75
250,6,C_mds_attraction,25,67,delivered,3,3,1.0,0.6666666666666666
250,6,C_mds_attraction,192,37,delivered,5,5,1.0,1.0
250,6,C_mds_attraction,53,64,delivered,3,2,1.5,0.6666666666666666
250,6,C_mds_attraction,121,115,delivered,3,3,1.0,1.0
250,6,C_mds_attraction,195,126,delivered,7,5,1.4,0.7142857142857143
250,6,C_mds_attraction,88,47,delivered,4,3,1.3333333333333333,1.0
250,6,C_mds_attraction,238,208,delivered,7,6,1.1666666666666667,0.8571428571428571
250,6,C_mds_attraction,16,79,delivered,7,6,1.1666666666666667,1.0
250,6,C_mds_attraction,89,85,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,20,173,delivered,6,5,1.2,0.8333333333333334
250,6,C_mds_attraction,132,31,delivered,7,6,1.1666666666666667,1.0
250,6,C_mds_attraction,201,7,delivered,6,5,1.2,0.8333333333333334
250,6,C_mds_attraction,127,246,delivered,6,5,1.2,1.0
250,6,C_mds_attraction,165,247,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,149,73,delivered,3,3,1.0,0.6666666666666666
250,6,C_mds_attraction,46,68,delivered,6,5,1.2,0.6666666666666666
250,6,C_mds_attraction,79,226,delivered,8,7,1.1428571428571428,0.75
250,6,C_mds_attraction,86,198,delivered,4,3,1.3333333333333333,1.0
250,6,C_mds_attraction,244,80,delivered,5,4,1.25,1.0
250,6,C_mds_attraction,223,63,delivered,5,4,1.25,1.0
250,6,C_mds_attraction,54,151,delivered,4,3,1.3333333333333333,1.0
250,6,C_mds_attraction,168,206,delivered,3,3,1.0,0.6666666666666666
250,6,C_mds_attraction,124,74,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,144,81,delivered,3,2,1.5,1.0
250,6,C_mds_attraction,78,216,delivered,5,5,1.0,0.6
250,6,C_mds_attraction,162,2,delivered,4,4,1.0,1.0
250,6,C_mds_attraction,26,225,delivered,8,6,1.3333333333333333,0.875
250,6,C_mds_attraction,39,48,delivered,4,3,1.3333333333333333,0.5
250,6,C_mds_attraction,33,132,delivered,3,3,1.0,0.6666666666666666
250,6,C_mds_attraction,216,13,delivered,8,6,1.3333333333333333,0.625
250,6,C_mds_attraction,73,207,delivered,5,4,1.25,1.0
250,6,C_mds_attraction,209,105,delivered,5,5,1.0,1.0
250,6,C_mds_attraction,223,51,delivered,8,7,1.1428571428571428,0.875
250,6,C_mds_attraction,129,74,delivered,5,4,1.25,1.0
250,6,C_mds_attraction,199,151,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,121,95,delivered,3,3,1.0,1.0
250,6,C_mds_attraction,107,234,delivered,3,3,1.0,1.0
250,6,C_mds_attraction,25,104,delivered,2,2,1.0,0.5
250,6,C_mds_attraction,190,228,delivered,5,5,1.0,0.8
250,6,C_mds_attraction,101,149,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,200,228,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,204,201,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,40,108,delivered,3,2,1.5,1.0
250,6,C_mds_attraction,240,157,delivered,7,6,1.1666666666666667,0.8571428571428571
250,6,C_mds_attraction,171,91,delivered,3,3,1.0,1.0
250,6,C_mds_attraction,208,135,delivered,4,4,1.0,1.0
250,6,C_mds_attraction,108,138,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,40,52,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,126,234,delivered,4,4,1.0,1.0
250,6,C_mds_attraction,162,219,delivered,5,4,1.25,1.0
250,6,C_mds_attraction,26,183,delivered,5,4,1.25,0.8
250,6,C_mds_attraction,169,180,delivered,3,2,1.5,1.0
250,6,C_mds_attraction,139,242,delivered,5,5,1.0,0.8
250,6,C_mds_attraction,172,22,delivered,5,4,1.25,1.0
250,6,C_mds_attraction,123,46,delivered,3,3,1.0,1.0
250,6,C_mds_attraction,209,67,delivered,5,4,1.25,0.8
250,6,C_mds_attraction,37,120,delivered,3,3,1.0,1.0
250,6,C_mds_attraction,225,70,delivered,6,5,1.2,1.0
250,6,C_mds_attraction,119,219,delivered,4,3,1.3333333333333333,0.5
250,6,C_mds_attraction,58,210,delivered,6,6,1.0,1.0
250,6,C_mds_attraction,220,143,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,230,163,delivered,3,3,1.0,1.0
250,6,C_mds_attraction,162,52,delivered,4,3,1.3333333333333333,1.0
250,6,C_mds_attraction,68,7,delivered,2,2,1.0,0.5
250,6,C_mds_attraction,169,190,delivered,3,3,1.0,1.0
250,6,C_mds_attraction,59,37,delivered,3,3,1.0,0.3333333333333333
250,6,C_mds_attraction,207,152,delivered,4,4,1.0,0.5
250,6,C_mds_attraction,114,9,delivered,5,4,1.25,0.8
250,6,C_mds_attraction,43,50,delivered,5,4,1.25,1.0
250,6,C_mds_attraction,168,105,delivered,3,2,1.5,1.0
250,6,C_mds_attraction,116,120,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,92,182,delivered,5,4,1.25,1.0
250,6,C_mds_attraction,209,79,delivered,8,7,1.1428571428571428,0.875
250,6,C_mds_attraction,64,220,delivered,7,6,1.1666666666666667,0.8571428571428571
250,6,C_mds_attraction,11,76,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,117,248,delivered,4,4,1.0,1.0
250,6,C_mds_attraction,218,156,delivered,3,2,1.5,1.0
250,6,C_mds_attraction,78,196,delivered,6,5,1.2,1.0
250,6,C_mds_attraction,200,211,delivered,3,2,1.5,1.0
250,6,C_mds_attraction,228,37,delivered,6,5,1.2,1.0
250,6,C_mds_attraction,249,20,delivered,8,7,1.1428571428571428,0.875
250,6,C_mds_attraction,35,175,delivered,6,6,1.0,1.0
250,6,C_mds_attraction,153,214,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,69,25,delivered,3,2,1.5,1.0
250,6,C_mds_attraction,204,67,delivered,6,5,1.2,0.8333333333333334
250,6,C_mds_attraction,113,215,delivered,5,4,1.25,0.8
250,6,C_mds_attraction,78,66,delivered,6,5,1.2,0.8333333333333334
250,6,C_mds_attraction,240,169,delivered,5,4,1.25,1.0
250,6,C_mds_attraction,138,81,delivered,4,4,1.0,1.0
250,6,C_mds_attraction,218,63,delivered,7,5,1.4,1.0
250,6,C_mds_attraction,112,70,delivered,4,3,1.3333333333333333,0.5
250,6,C_mds_attraction,58,135,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,49,108,delivered,7,5,1.4,0.7142857142857143
250,6,C_mds_attraction,212,108,delivered,5,5,1.0,0.8
250,6,C_mds_attraction,18,205,delivered,7,6,1.1666666666666667,0.8571428571428571
250,6,C_mds_attraction,138,115,delivered,3,3,1.0,1.0
250,6,C_mds_attraction,237,105,delivered,4,4,1.0,1.0
250,6,C_mds_attraction,9,65,delivered,5,4,1.25,1.0
250,6,C_mds_attraction,146,195,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,106,240,delivered,7,6,1.1666666666666667,1.0
250,6,C_mds_attraction,198,114,delivered,3,3,1.0,1.0
250,6,C_mds_attraction,230,164,delivered,3,2,1.5,0.6666666666666666
250,6,C_mds_attraction,192,55,delivered,5,5,1.0,0.8
250,6,C_mds_attraction,27,56,delivered,2,2,1.0,1.0
250,6,C_mds_attraction,46,201,delivered,6,5,1.2,0.8333333333333334
250,6,C_mds_attraction,77,204,delivered,5,4,1.25,0.4
250,6,C_mds_attraction,181,13,delivered,8,6,1.3333333333333333,0.875
